Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
272.7434,9106,right,1,56.31942,212.0016,44.93558,-36.97647,58.99919,-111.3042,1.174964,-0.1639313,-1.505158,125.2772,200.315,40.1272,336.1456,69.76234,9.891628,0.3594247,1.424378,0.332536
272.7757,9109,right,1,57.89478,208.9568,41.45611,32.31466,-49.09767,-88.78876,1.045259,-0.1291659,-1.500357,127.1371,199.3985,37.19712,338.6007,68.66041,12.41101,0.3481906,1.3462,0.243395
272.7925,9110,right,1,58.96923,209.7615,41.0741,99.23782,74.32114,-35.28295,1.043843,-0.1298028,-1.500275,128.195,200.0943,36.86345,339.4066,68.58997,14.06227,0.2596988,1.352931,0.2013787
272.8091,9112,right,1,60.87041,210.8959,40.6301,65.2961,39.80464,-14.85487,1.036901,-0.1308428,-1.498885,129.9517,200.7676,36.40478,335.3316,60.65459,11.68501,0.2480227,1.238892,0.3011595
272.8247,9113,right,1,61.51635,211.6066,40.43853,59.27227,65.21305,-17.57833,1.032987,-0.140995,-1.492985,130.4703,200.6788,36.45796,332.4062,55.98996,9.799449,0.2746773,1.2778,0.3625664
272.8426,9114,right,1,61.55805,212.5445,39.93559,3.568008,80.25957,-43.03852,1.030467,-0.1535237,-1.485669,130.3607,200.7058,36.27726,328.6241,51.4886,7.130715,0.265608,1.30816,0.393715
272.8594,9115,right,1,61.40418,213.9842,39.20746,-11.84085,110.7912,-56.0311,1.042338,-0.1744751,-1.475862,129.9702,200.7624,36.06345,324.2776,46.81407,4.947813,0.2501506,1.327504,0.4564669
272.8756,9117,right,1,63.28832,217.1485,38.28484,96.79366,165.9601,-48.77588,0.9885526,-0.2208545,-1.442033,131.2995,201.0066,37.40325,319.2375,37.56844,17.63111,0.2236507,1.37557,0.4488279
272.8909,9118,right,1,64.29723,219.5474,37.4895,73.38588,174.4902,-57.8511,0.9912243,-0.2791229,-1.412537,131.6352,200.3855,38.55117,319.7338,36.27753,28.00822,0.118151,1.381968,0.4824364
272.909,9119,right,1,64.97414,221.6282,36.62235,51.21901,157.439,-65.61375,1.015433,-0.3557579,-1.380491,131.2259,198.6951,39.6389,321.2958,36.54972,37.201,0.09231706,1.365803,0.4174879
272.9258,9120,right,1,65.5588,223.5862,35.97416,49.55997,165.9806,-54.94576,1.066414,-0.4349609,-1.358542,130.3497,196.6069,40.1319,322.1271,36.48545,42.62682,0.04368658,1.277055,0.3253313
272.9442,9121,right,1,66.73293,225.8032,35.50754,92.83152,175.2857,-36.8922,1.098733,-0.505053,-1.335854,129.9502,195.2566,40.68063,322.6652,36.31824,45.49245,0.006905365,1.256996,0.2881098
272.9603,9122,right,1,68.2917,228.8054,35.0532,115.6182,222.6808,-33.69954,1.132524,-0.5846053,-1.311421,129.451,194.2868,41.11615,323.8273,37.45297,47.80006,0,1.29888,0.3216426
272.9761,9123,right,1,69.6265,231.4057,34.56015,90.37804,176.0603,-33.38443,1.159688,-0.6758949,-1.282734,128.2086,192.7039,41.53588,325.2002,39.3718,51.89079,0,1.399321,0.3885073
272.9919,9125,right,1,73.24854,236.9065,33.32309,142.5156,214.9531,-64.3893,1.16333,-0.8205855,-1.21506,127.396,192.5751,42.55104,326.9331,43.21971,59.91614,0.01901273,1.600093,0.8609555
273.0111,9126,right,1,75.43707,238.8637,32.64235,172.2576,154.0555,-53.58029,1.163116,-0.8849748,-1.178015,127.3316,192.1387,42.87787,327.455,43.72742,61.5425,0.105702,1.67226,1
273.025,9127,right,1,77.79254,240.658,32.32933,169.2144,128.9004,-22.4866,1.166926,-0.9249454,-1.156248,128.1884,192.4315,42.98364,328.831,44.72503,61.66552,0.1606694,1.807269,1
273.0431,9128,right,1,79.83179,241.3886,32.11422,147.3337,52.78338,-15.54204,1.16118,-0.9522717,-1.13917,129.4617,192.4714,43.1479,331.1391,45.83604,58.89351,0.2096014,1.94021,1
273.0583,9129,right,1,80.93061,241.9874,31.84632,82.53804,44.97829,-20.12291,1.160579,-0.9706507,-1.125041,129.8988,192.468,43.06499,333.4006,48.04921,55.46939,0.2213426,2.097164,1
273.0756,9132,right,1,82.71183,244.2385,29.84115,48.45548,62.99836,-62.59337,1.128224,-1.004788,-1.081488,130.9069,194.373,42.67268,335.453,51.21639,52.1979,0.2363464,2.18188,1
273.092,9133,right,1,83.13761,244.7776,28.73664,31.45563,39.826,-81.59805,1.117125,-1.01692,-1.060268,130.7594,194.583,42.40214,334.0227,49.80818,54.56458,0.2223507,2.062505,1
273.1097,9137,right,1,86.19479,245.2581,26.40222,65.8306,10.74148,-44.18528,1.134161,-0.9703037,-1.070973,133.7965,195.0445,40.25526,327.8263,40.70856,71.18217,0.09154651,1.614621,0.7932033
273.1247,9138,right,1,86.87756,244.5465,25.69357,49.9024,-52.00821,-51.79469,1.126393,-0.9471191,-1.080367,135.4585,195.3768,39.85482,330.8488,44.30542,77.58673,0.00460595,1.547204,0.7855415
273.1439,9139,right,1,87.42464,244.5089,24.95032,45.26942,-3.1059,-61.5016,1.121784,-0.9322791,-1.084358,136.5164,195.9424,39.39314,332.1693,46.72863,82.73842,0,1.502542,0.7825794
273.1587,9140,right,1,87.98404,244.889,24.24765,44.05103,29.92835,-55.33244,1.131263,-0.9370654,-1.084322,136.6171,195.8468,38.59302,330.7478,45.5808,85.0368,0,1.4352,0.724561
273.1755,9142,right,1,88.6341,245.0749,22.24973,23.53826,3.393504,-80.98975,1.143647,-0.9651243,-1.0755,136.0267,194.7707,36.35274,328.1626,41.52541,81.33422,0,1.386476,0.5833809
273.1914,9143,right,1,89.32202,245.1075,21.28262,46.44941,2.202256,-65.30142,1.139263,-0.9829525,-1.067234,136.2758,194.4406,35.55493,327.6455,39.87724,79.27528,0,1.364542,0.5358176
273.2094,9144,right,1,90.02391,244.7676,20.3368,63.42175,-30.71563,-85.46307,1.14151,-0.9979821,-1.062757,136.5142,193.6877,34.61181,327.969,39.32271,78.65894,0,1.329659,0.5011929
273.2263,9145,right,1,90.58345,244.7062,19.53656,40.76191,-4.46971,-58.29681,1.145406,-1.008749,-1.061555,136.7796,193.3348,33.67187,329.4828,40.3051,76.92699,0,1.300226,0.4965276
273.2434,9147,right,1,90.96284,244.9679,17.74154,-3.050331,7.597522,-64.21458,1.150414,-1.028404,-1.054656,136.5094,193.0152,31.77738,330.8987,41.75257,73.68288,0,1.363357,0.7328881
273.2578,9148,right,1,90.95571,245.7285,16.66709,-0.4924997,52.52383,-74.19182,1.133816,-1.029404,-1.042857,136.7083,194.115,31.33213,331.1726,42.52766,71.68745,0,1.419537,0.7715123
273.2756,9149,right,1,91.40009,246.5622,15.55212,27.83096,52.21109,-69.82955,1.130751,-1.029884,-1.038616,137.0474,194.893,30.38653,330.0277,41.43391,70.79133,0,1.424505,0.68607
273.2918,9150,right,1,91.23461,246.6878,14.23227,-9.768382,7.416646,-77.91341,1.125252,-1.030671,-1.029062,136.6469,194.9028,29.43056,327.3813,38.80072,70.37149,0,1.339168,0.3886392
273.3099,9151,right,1,91.71204,247.3545,13.21372,29.93628,41.80019,-63.86667,1.114063,-1.019104,-1.021994,137.3996,195.9142,28.83895,326.7632,37.77542,68.3002,0,1.314176,0.3273229
273.3257,9152,right,1,92.16352,246.414,12.38699,24.23591,-50.48648,-44.37878,1.102008,-1.002259,-1.021711,138.4223,195.5904,28.41189,326.0125,35.50843,68.50372,0,1.301844,0.3621712
273.342,9153,right,1,92.75383,245.6893,11.65852,40.92827,-50.24407,-50.50764,1.091743,-0.9783889,-1.030271,139.9087,195.7411,27.87067,325.8354,34.05347,69.24725,0,1.252239,0.4264181
273.3581,9154,right,1,93.41113,245.2513,11.11986,38.17932,-25.4413,-31.28824,1.076795,-0.9461284,-1.043753,142.0819,196.8391,27.51755,331.1829,39.28545,70.42773,0,1.219218,0.5344393
273.3749,9155,right,1,94.00806,245.3085,10.75234,35.42636,3.396513,-21.81155,1.06602,-0.921318,-1.053685,143.8904,198.1846,27.24689,337.9519,47.07279,71.16724,0,1.164082,0.5658002
