Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
1755.04,71104,right,1,-31.39557,192.8806,-121.0843,84.56079,85.1666,-449.5978,-0.01098655,-0.3717355,0.04909468,-28.8068,195.9521,-54.95009,-83.43587,229.5041,172.1748,0.03471231,1.69928,0
1755.057,71105,right,1,-30.6895,194.1334,-124.2857,82.08239,145.6436,-372.1627,-0.0190071,-0.3257441,0.05420836,-28.22983,197.6672,-58.10686,-77.54062,222.7946,171.3117,0.09216994,1.795551,0
1755.073,71107,right,1,-27.35036,196.1163,-136.3663,209.1507,92.17587,-777.7025,-0.05466416,-0.1965785,0.07455166,-26.17073,202.1663,-70.28289,-72.56843,215.5905,160.7211,0.4453553,2.109214,0
1755.089,71109,right,1,-22.70269,196.4216,-152.2026,260.4123,-32.21245,-952.6333,-0.1957035,-0.1234699,0.09381805,-22.9951,210.6233,-87.5062,-75.79324,215.9803,142.4491,0.7519712,2.370611,0.6737049
1755.106,71111,right,1,-17.47324,192.1409,-172.671,348.9392,-411.1667,-1324.286,-0.4632223,-0.1137647,0.1303047,-19.75206,219.6602,-113.1962,-82.30084,197.9828,113.3287,0.5435527,2.108644,0.8337647
1755.123,71113,right,1,-15.4741,188.6617,-181.6608,97.86827,-352.2923,-504.288,-0.7175622,-0.1320797,0.1243201,-17.39211,225.8737,-129.7953,-91.47825,147.8718,80.2589,0.3159773,1.570866,0.9942374
1755.139,71115,right,1,-13.46043,178.8755,-188.6447,68.55936,-480.7497,-235.0078,-0.9113094,-0.2680936,0.0600344,-12.72179,222.9751,-144.0637,-97.15593,135.532,58.22412,0.2564013,1.90739,0.9740803
1755.156,71117,right,1,-13.24592,174.9908,-191.2352,22.68227,-185.9672,-180.3646,-1.029573,-0.1364953,0.02310036,-11.96554,223.8814,-152.7837,-106.4645,149.6523,50.33147,0.01771975,1.922514,1
1755.173,71118,right,1,-12.60213,172.509,-196.1223,73.15822,-282.0182,-555.3593,-1.077919,-0.1218499,-0.004339305,-10.89633,223.3025,-160.3254,-112.3201,161.6411,43.65231,0.4357215,2.099,1
1755.19,71120,right,1,-12.92683,170.5975,-199.1719,-0.5792179,-215.9714,-162.2778,-1.120859,-0.01988473,-0.07609627,-10.42541,223.3563,-166.4542,-129.3891,182.1347,33.15598,1,2.54315,1
1755.206,71122,right,1,-13.43925,169.3214,-202.4172,-46.18692,-42.53462,-180.8464,-1.196312,0.09502745,-0.1305115,-10.30925,224.1615,-173.8925,-129.0582,190.787,27.30552,1,2.821766,1
1755.223,71124,right,1,-14.3473,168.9847,-204.3739,-51.45342,-59.15363,-61.02191,-1.255757,0.293935,-0.2485132,-9.591676,225.1942,-179.3748,-125.5967,199.9828,24.59343,0.6701041,2.70003,0.9469694
1755.239,71126,right,1,-14.71111,167.4258,-205.069,-17.3349,-80.83221,-38.16623,-1.337252,0.4977513,-0.3815829,-8.248234,225.2042,-184.4134,-104.5713,212.3959,30.65315,0.4709471,2.380891,1
1755.256,71128,right,1,-15.07286,166.5005,-206.6097,-21.50552,-44.41128,-111.3104,-1.412741,0.731794,-0.5095732,-7.184039,225.4405,-189.8136,-69.5966,222.6689,37.76675,0.08408794,2.290838,1
1755.272,71130,right,1,-15.58114,167.0436,-208.829,-28.6467,51.3033,-122.5707,-1.469219,1.09804,-0.6473208,-6.51926,226.5533,-195.2001,-27.46767,224.227,39.85638,0,2.018181,1
1755.289,71132,right,1,-16.1671,167.7076,-210.7369,-40.30353,34.31516,-106.3102,-1.498007,1.295591,-0.6942038,-6.416252,227.3553,-198.9948,10.97999,218.9273,36.21181,0,1.703945,0.9643528
1755.306,71134,right,1,-17.3504,167.5171,-212.433,-74.55286,-21.35396,-95.16122,-1.470525,1.244237,-0.4919625,-6.623463,226.8794,-199.3918,38.08706,212.2672,31.87262,0,1.776237,0.9362108
1755.322,71136,right,1,-18.76776,166.8055,-212.7412,-77.9098,-51.82265,2.000862,-1.430187,1.071427,-0.3579197,-7.081488,225.7734,-197.3581,51.21732,209.3772,30.73888,0,1.804292,1
1755.34,71138,right,1,-19.74143,166.8831,-212.7829,-48.93147,11.91328,10.62488,-1.418154,0.9851429,-0.3298051,-7.784125,225.5943,-196.5164,52.48773,205.3868,30.76048,0,1.543443,0.683227
1755.356,71140,right,1,-20.44348,167.2235,-212.1064,-34.54217,19.88146,54.92722,-1.432132,1.029563,-0.3616567,-8.305,225.8899,-196.5121,54.04001,200.4267,29.67478,0,0.9601223,0.3928444
1755.373,71141,right,1,-20.56606,167.5297,-211.5073,-13.73529,34.31116,67.13975,-1.448672,1.120578,-0.4186738,-8.230321,226.3276,-197.0205,57.87553,200.6265,28.06896,0,0.7690691,0.1895643
1755.389,71143,right,1,-20.54624,169.0326,-211.1974,3.788962,71.52309,9.607424,-1.497181,1.324839,-0.6299519,-8.118996,228.2599,-199.9502,66.82868,205.1086,22.63156,0,0.6368291,0.03993436
1755.406,71144,right,1,-20.50887,169.7044,-211.2027,3.483509,62.62329,-0.4896524,-1.508682,1.36159,-0.6790022,-8.108202,228.9131,-200.5935,69.81363,202.4153,20.58937,0,0.6448877,0.1327332
1755.423,71146,right,1,-20.51477,169.938,-210.6079,-0.1051313,-4.300794,28.75751,-1.4986,1.316431,-0.528102,-8.220289,229.3225,-199.3986,73.03834,208.2488,21.16598,0,0.7871476,0.638699
