Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
320.8898,13718,right,2,29.51719,202.1465,5.14447,-33.85921,86.27514,-87.37781,1.02456,-1.748037,-0.4074605,50.42691,140.8429,29.03973,244.473,-13.26785,30.64977,0,0,0
320.8898,13718,left,2,-75.82851,209.5486,79.61465,-82.82111,17.23921,-312.5558,1.222798,1.380946,0.3825863,-93.73322,143.8803,95.79282,-208.8571,-69.6049,146.5585,0,0.009777831,0
320.9075,13719,right,2,29.02427,204.2982,3.701072,-34.67606,151.3732,-101.5404,1.014239,-1.751662,-0.4113269,50.24465,143.2947,28.13327,243.8476,-11.36789,30.13187,0,0,0
320.9075,13719,left,2,-76.1089,208.2283,76.3428,-19.72462,-92.87581,-230.1685,1.208176,1.365277,0.3813691,-94.5465,143.0273,93.73964,-211.8457,-67.43442,151.6478,0,0,0
320.9442,13721,right,2,27.96752,207.7342,1.21282,-42.78011,106.3975,-98.66154,1.006976,-1.752184,-0.4186502,49.49322,146.9291,25.98234,241.4103,-9.819435,28.05778,0,0,0
320.9442,13721,left,2,-78.13272,208.142,71.19392,-57.84765,6.160269,-163.4741,1.188642,1.373892,0.3224435,-95.84921,143.3288,90.47649,-218.1175,-59.40749,163.6547,0,0,0
320.9738,13724,right,2,27.2678,211.8871,-2.70306,-11.35427,105.2959,-94.91763,0.992643,-1.759637,-0.4219413,49.15106,151.5155,22.85506,240.6152,-5.755705,26.57692,0,0,0
320.9738,13724,left,2,-82.73984,207.7837,64.56963,-110.3298,3.890988,-159.5661,1.159812,1.405533,0.2178208,-98.36518,143.2868,86.30595,-221.6046,-52.08244,176.0249,0,0,0
321.0063,13726,right,2,26.86939,213.8779,-5.372954,-22.41002,73.69321,-125.1702,0.9825941,-1.765598,-0.4146166,48.82411,153.8284,20.78358,242.3168,-0.9127283,25.51237,0,0,0
321.0063,13726,left,2,-85.43815,208.4216,61.63417,-123.1194,49.61443,-134.2265,1.133769,1.404573,0.1934103,-100.6705,144.3978,85.02701,-221.6821,-50.62276,178.4603,0,0,0
321.0247,13729,right,2,25.10398,216.4602,-9.384851,-47.51737,69.50609,-107.9831,0.9916418,-1.755604,-0.4144188,46.96949,156.2502,16.46055,241.7987,3.364731,25.07505,0,0,0
321.0247,13729,left,2,-89.48673,209.3198,57.45679,-108.9706,24.17696,-112.4374,1.105874,1.395999,0.1728545,-104.3305,145.8507,82.63842,-220.1439,-50.57196,179.6537,0,0,0
321.0426,13730,right,2,24.56741,216.8263,-10.54673,-38.62449,26.35421,-83.63693,0.9918168,-1.757766,-0.4165557,46.42999,156.6116,15.32774,240.5971,2.955984,25.10893,0,0,0
321.0426,13730,left,2,-90.85226,210.5266,56.41125,-98.29587,86.86787,-75.26156,1.097729,1.397986,0.1601882,-105.3227,147.1476,82.06831,-218.5896,-50.7249,179.1439,0,0,0
321.0747,13732,right,2,24.26718,217.7329,-12.75632,-12.39044,36.08082,-90.97373,0.9877315,-1.767394,-0.4119775,45.88081,157.5066,13.36457,237.8645,1.154208,23.50271,0,0,0
321.0747,13732,left,2,-92.21507,211.3436,54.47607,-51.0346,42.77318,-68.01998,1.086166,1.393023,0.1419182,-106.206,148.2014,81.00532,-215.3484,-50.47475,181.1167,0,0,0
321.1062,13735,right,2,23.95951,218.9675,-15.56973,-0.1447539,47.22846,-73.03683,0.982094,-1.770805,-0.4055186,45.46187,158.8443,10.87903,237.1298,2.125136,21.32384,0,0,0
321.1062,13735,left,2,-94.23983,212.4279,52.30462,-62.34377,26.34823,-55.33198,1.079851,1.398217,0.1062223,-107.0212,149.2438,79.38828,-208.114,-52.67721,181.4409,0,0,0
321.1436,13737,right,2,23.92576,220.8623,-17.33885,-4.564731,63.93827,-65.81859,0.9789171,-1.772456,-0.4043796,45.49639,160.8625,9.302608,238.0138,5.223635,20.26424,0,0,0
321.1436,13737,left,2,-95.89667,213.8242,51.21973,-58.75478,62.39893,-44.46299,1.06546,1.404605,0.0978973,-108.2133,150.7773,78.90303,-203.9955,-55.14758,178.036,0,0,0
321.157,13738,right,2,24.02365,221.7223,-18.11677,9.507105,83.52826,-75.55569,0.9736875,-1.77478,-0.4027433,45.68008,161.8886,8.802878,238.8044,7.005931,19.80033,0,0,0
321.157,13738,left,2,-96.12221,214.4232,50.73895,-21.90617,58.17876,-46.69624,1.061409,1.403338,0.1047879,-108.5632,151.4533,78.56319,-202.81,-55.559,176.8995,0,0,0
321.1913,13741,right,2,24.63414,224.7125,-20.26783,24.23693,36.56408,-37.30347,0.9613814,-1.781655,-0.4001313,46.50411,165.291,7.336827,240.9685,12.16897,19.33004,0,0,0
321.1913,13741,left,2,-96.45345,216.485,48.58778,8.215213,26.69004,-49.89679,1.051544,1.396007,0.113806,-108.9803,153.7067,76.8595,-197.4249,-56.47779,173.8472,0,0,0
321.2262,13744,right,2,25.81787,227.2816,-22.11067,25.99162,56.18078,-42.98284,0.9527972,-1.787079,-0.3894267,47.38551,167.9557,5.990515,239.8148,12.32769,18.53953,0,0,0
321.2262,13744,left,2,-96.56226,217.4239,47.48269,-15.58941,29.77319,-36.61079,1.05313,1.379993,0.1393441,-109.7747,154.7052,75.60146,-195.3403,-57.16148,171.5057,0,0,0
321.2412,13744,right,2,25.81787,227.2816,-22.11067,25.99162,56.18078,-42.98284,0.9527972,-1.787079,-0.3894267,47.38551,167.9557,5.990515,239.8148,12.32769,18.53953,0,0,0
321.2412,13744,left,2,-96.56226,217.4239,47.48269,-15.58941,29.77319,-36.61079,1.05313,1.379993,0.1393441,-109.7747,154.7052,75.60146,-195.3403,-57.16148,171.5057,0,0,0
321.2589,13745,right,2,26.12734,227.7514,-22.68053,24.96136,37.89735,-45.96386,0.9509382,-1.787526,-0.3870736,47.62535,168.4442,5.533487,239.469,12.11994,18.39113,0,0,0
321.2589,13745,left,2,-96.90554,217.6665,47.25003,-27.68857,19.56337,-18.76555,1.056132,1.383838,0.1343708,-109.9686,154.8749,75.26109,-196.212,-56.18364,172.333,0,0,0
321.2919,13747,right,2,26.8406,227.6711,-23.39778,24.70534,-5.919894,-24.1846,0.9515569,-1.788249,-0.3762753,47.97243,168.2621,4.846862,239.8573,12.00691,17.9281,0,0,0
321.2919,13747,left,2,-97.42341,218.5948,46.4349,-14.15826,29.19086,-29.68343,1.058545,1.398095,0.1188465,-109.9904,155.6418,74.29162,-197.503,-54.93512,171.2735,0,0,0
321.3087,13748,right,2,27.22826,227.666,-23.43766,21.62032,-0.2854249,-2.224172,0.9557881,-1.785573,-0.370734,48.09258,168.0531,4.571395,239.4497,11.06762,16.5963,0,0,0
321.3087,13748,left,2,-97.48045,218.8729,45.53968,-3.181408,15.51183,-49.92845,1.058753,1.409122,0.1045244,-109.6337,155.8137,73.3303,-198.5971,-54.72293,169.0718,0,0,0
321.3256,13749,right,2,27.68485,228.618,-23.61135,41.65994,86.85754,-15.84812,0.9561007,-1.786768,-0.3687913,48.42445,168.926,4.340977,238.7894,10.65405,15.19393,0,0,0
321.3256,13749,left,2,-97.42273,219.1021,44.5751,5.266535,20.90455,-88.00932,1.061079,1.418141,0.09166162,-109.1692,155.9128,72.23314,-198.4523,-54.60167,167.7254,0,0,0
321.3589,13752,right,2,28.90584,232.4065,-24.77032,21.80377,99.25874,-37.37663,0.9559426,-1.790725,-0.3538131,49.00712,172.4434,3.094324,236.3936,10.44437,10.11051,0,0,0
321.3589,13752,left,2,-97.55119,220.7525,42.72269,5.565589,47.70742,-14.37154,1.070526,1.433707,0.08065966,-108.7918,157.3022,69.94273,-197.0631,-52.04635,168.8768,0,0,0
